date,village_id,village_name,district,state,ph,turbidity,chlorine,bacteria,rainfall_mm,temperature_c,humidity_percent,daily_cases,cases_lag_7d,cases_lag_14d,rainfall_3d_sum,turbidity_7d_mean,chlorine_bacteria_ratio,risk_score,outbreak_risk_target
2025-03-14,VIL-004,Canning,South 24 Parganas,West Bengal,7.56,5.19,0.443,30.9,0.3,30.6,72.8,0,3,1,0.3,3.86,0.01389,25,0
2025-03-15,VIL-004,Canning,South 24 Parganas,West Bengal,7.95,2.93,0.153,110.1,0.0,34.8,90.7,3,2,3,0.3,4.15,0.00138,55,1
2025-03-16,VIL-004,Canning,South 24 Parganas,West Bengal,6.95,6.03,0.719,29.4,0.0,29.0,84.0,1,2,1,0.3,4.7,0.02365,25,0
2025-03-17,VIL-004,Canning,South 24 Parganas,West Bengal,6.71,1.03,0.264,300.3,47.3,22.0,73.2,3,2,2,47.3,4.45,0.00088,50,1
2025-03-18,VIL-004,Canning,South 24 Parganas,West Bengal,7.29,0.79,0.0,110.8,0.0,28.0,73.2,2,4,3,47.3,4.12,0.0,70,2
2025-03-19,VIL-004,Canning,South 24 Parganas,West Bengal,6.46,8.76,0.0,4.6,11.1,23.5,61.1,3,3,4,58.4,4.05,0.0,75,2
2025-03-20,VIL-004,Canning,South 24 Parganas,West Bengal,7.0,3.97,0.409,55.5,53.0,24.2,71.8,3,2,0,64.1,4.1,0.00724,15,0
2025-03-21,VIL-004,Canning,South 24 Parganas,West Bengal,7.1,3.74,0.121,64.5,0.0,31.3,77.9,5,0,3,64.1,3.89,0.00185,35,1
2025-03-22,VIL-004,Canning,South 24 Parganas,West Bengal,7.08,2.12,0.36,92.7,0.0,29.8,88.3,3,3,2,53.0,3.78,0.00384,15,0
2025-03-23,VIL-004,Canning,South 24 Parganas,West Bengal,7.15,1.59,0.081,53.7,0.0,31.4,67.6,1,1,2,0.0,3.14,0.00148,20,0
2025-03-24,VIL-004,Canning,South 24 Parganas,West Bengal,6.6,2.73,0.405,51.5,0.0,27.6,72.7,1,3,2,0.0,3.39,0.00771,0,0
2025-03-25,VIL-004,Canning,South 24 Parganas,West Bengal,6.66,0.43,0.452,35.8,0.0,32.2,63.6,0,2,4,0.0,3.33,0.01228,0,0
2025-03-26,VIL-004,Canning,South 24 Parganas,West Bengal,6.65,2.04,0.382,24.7,1.7,27.3,77.7,2,3,3,1.7,2.37,0.01486,0,0
2025-03-27,VIL-004,Canning,South 24 Parganas,West Bengal,6.13,2.04,0.225,228.0,0.0,33.5,84.4,2,3,2,1.7,2.1,0.00098,50,1
2025-03-28,VIL-004,Canning,South 24 Parganas,West Bengal,7.31,2.6,0.508,29.8,0.0,30.4,82.6,0,5,0,1.7,1.94,0.01649,0,0
2025-03-29,VIL-004,Canning,South 24 Parganas,West Bengal,7.64,3.38,0.278,5.1,0.0,28.2,61.0,0,3,3,0.0,2.12,0.04557,0,0
2025-03-30,VIL-004,Canning,South 24 Parganas,West Bengal,7.58,10.6,0.316,14.3,0.0,29.8,76.8,1,1,1,0.0,3.4,0.02065,25,0
2025-03-31,VIL-004,Canning,South 24 Parganas,West Bengal,6.94,3.55,0.258,151.9,0.0,28.9,66.9,3,1,3,0.0,3.52,0.00169,35,1
2025-04-01,VIL-004,Canning,South 24 Parganas,West Bengal,6.61,7.23,0.302,68.9,14.6,35.4,87.1,5,0,2,14.6,4.49,0.00432,25,0
2025-04-02,VIL-004,Canning,South 24 Parganas,West Bengal,7.55,2.73,0.687,117.7,0.0,30.0,73.1,3,2,3,14.6,4.59,0.00579,35,1
2025-04-03,VIL-004,Canning,South 24 Parganas,West Bengal,7.48,3.31,0.349,129.0,0.0,29.0,56.8,2,2,3,14.6,4.77,0.00268,35,1
2025-04-04,VIL-004,Canning,South 24 Parganas,West Bengal,7.23,0.24,0.121,135.2,0.0,28.0,72.4,1,0,5,0.0,4.43,0.00089,70,2
2025-04-05,VIL-004,Canning,South 24 Parganas,West Bengal,8.15,0.48,0.177,62.4,0.0,32.4,80.5,5,0,3,0.0,4.02,0.00279,20,0
2025-04-06,VIL-004,Canning,South 24 Parganas,West Bengal,7.08,2.91,0.3,15.2,1.4,31.8,77.9,1,1,1,1.4,2.92,0.01852,0,0
2025-04-07,VIL-004,Canning,South 24 Parganas,West Bengal,6.95,1.69,0.207,12.5,16.7,27.9,68.9,1,3,1,18.1,2.66,0.01533,0,0
2025-04-08,VIL-004,Canning,South 24 Parganas,West Bengal,6.86,5.39,0.521,66.6,3.8,24.4,68.0,4,5,0,21.9,2.39,0.00771,25,0
2025-04-09,VIL-004,Canning,South 24 Parganas,West Bengal,6.16,2.63,0.095,35.6,0.0,25.4,63.1,5,3,2,20.5,2.38,0.0026,20,0
2025-04-10,VIL-004,Canning,South 24 Parganas,West Bengal,7.5,7.19,0.329,63.7,0.0,28.3,70.3,3,2,2,3.8,2.93,0.00509,25,0
2025-04-11,VIL-004,Canning,South 24 Parganas,West Bengal,7.04,12.05,0.532,53.8,13.8,34.4,64.7,4,1,0,13.8,4.62,0.00971,25,0
2025-04-12,VIL-004,Canning,South 24 Parganas,West Bengal,7.41,0.54,0.237,71.9,0.0,28.0,86.6,0,5,0,13.8,4.63,0.00325,0,0
2025-04-13,VIL-004,Canning,South 24 Parganas,West Bengal,8.21,1.69,0.429,2.5,1.0,26.6,64.2,2,1,1,14.8,4.45,0.12257,0,0
2025-04-14,VIL-004,Canning,South 24 Parganas,West Bengal,6.87,3.67,0.343,2.6,0.0,22.0,76.5,3,1,3,1.0,4.74,0.09528,0,0
2025-04-15,VIL-004,Canning,South 24 Parganas,West Bengal,5.7,1.22,0.344,99.7,11.5,35.1,75.7,3,4,5,12.5,4.14,0.00342,0,0
2025-04-16,VIL-004,Canning,South 24 Parganas,West Bengal,7.39,1.04,0.442,16.7,0.0,31.3,86.3,3,5,3,11.5,3.91,0.02497,0,0
2025-04-17,VIL-004,Canning,South 24 Parganas,West Bengal,7.2,5.65,0.015,82.4,0.0,32.2,88.1,5,3,2,11.5,3.69,0.00018,60,1
2025-04-18,VIL-004,Canning,South 24 Parganas,West Bengal,6.66,13.21,0.567,61.7,2.8,32.8,83.4,0,4,1,2.8,3.86,0.00904,25,0
2025-04-19,VIL-004,Canning,South 24 Parganas,West Bengal,7.34,4.99,0.009,312.5,0.0,28.3,79.2,3,0,5,2.8,4.5,3e-05,95,2
2025-04-20,VIL-004,Canning,South 24 Parganas,West Bengal,7.57,2.49,0.554,140.7,9.3,29.3,62.4,3,2,1,12.1,4.61,0.00391,35,1
2025-04-21,VIL-004,Canning,South 24 Parganas,West Bengal,6.53,1.96,0.428,41.6,11.3,35.0,62.2,3,3,1,20.6,4.37,0.01005,0,0
2025-04-22,VIL-004,Canning,South 24 Parganas,West Bengal,6.92,2.61,0.435,74.7,29.1,29.7,64.9,1,3,4,49.7,4.56,0.00575,0,0
2025-04-23,VIL-004,Canning,South 24 Parganas,West Bengal,7.99,2.09,0.641,9.7,7.3,31.4,84.0,6,3,5,47.7,4.71,0.05991,0,0
2025-04-24,VIL-004,Canning,South 24 Parganas,West Bengal,6.67,2.35,0.563,38.1,0.0,32.5,75.9,2,5,3,36.4,4.24,0.0144,0,0
2025-04-25,VIL-004,Canning,South 24 Parganas,West Bengal,7.14,0.76,0.497,103.3,0.0,31.6,85.4,0,0,4,7.3,2.46,0.00477,35,1
2025-04-26,VIL-004,Canning,South 24 Parganas,West Bengal,5.53,7.86,0.297,76.0,4.3,28.5,87.0,2,3,0,4.3,2.87,0.00386,25,0
2025-04-27,VIL-004,Canning,South 24 Parganas,West Bengal,6.21,4.72,0.285,51.7,6.3,28.9,66.3,0,3,2,10.6,3.19,0.00541,25,0
2025-04-28,VIL-004,Canning,South 24 Parganas,West Bengal,7.19,3.84,0.501,15.1,22.1,32.1,75.4,3,3,3,32.7,3.46,0.03112,0,0
2025-04-29,VIL-004,Canning,South 24 Parganas,West Bengal,7.84,10.06,0.432,126.8,20.7,32.1,74.8,1,1,3,49.1,4.53,0.00338,60,1
2025-04-30,VIL-004,Canning,South 24 Parganas,West Bengal,6.28,1.12,0.404,24.9,0.0,33.7,71.1,2,6,3,42.8,4.39,0.0156,20,0
2025-05-01,VIL-004,Canning,South 24 Parganas,West Bengal,7.14,0.28,0.34,134.0,3.7,31.2,68.6,2,2,5,24.4,4.09,0.00252,35,1
2025-05-02,VIL-004,Canning,South 24 Parganas,West Bengal,6.87,5.88,0.277,73.8,0.0,31.4,89.2,4,0,0,3.7,4.82,0.0037,25,0
2025-05-03,VIL-004,Canning,South 24 Parganas,West Bengal,7.67,21.67,0.1,36.4,0.0,27.2,75.6,5,2,3,3.7,6.8,0.00267,45,1
2025-05-04,VIL-004,Canning,South 24 Parganas,West Bengal,6.37,2.9,0.466,3.2,14.0,26.7,75.2,0,0,3,14.0,6.54,0.11095,0,0
2025-05-05,VIL-004,Canning,South 24 Parganas,West Bengal,7.36,0.2,0.317,20.6,0.0,32.1,65.4,4,3,3,14.0,6.02,0.01468,0,0
2025-05-06,VIL-004,Canning,South 24 Parganas,West Bengal,6.71,5.09,0.306,171.5,21.0,26.7,83.1,1,1,1,35.0,5.31,0.00177,60,1
2025-05-07,VIL-004,Canning,South 24 Parganas,West Bengal,7.23,0.26,0.024,132.9,0.0,28.9,62.9,3,2,6,21.0,5.18,0.00018,70,2
2025-05-08,VIL-004,Canning,South 24 Parganas,West Bengal,7.14,2.61,0.367,66.7,1.1,34.5,80.5,3,2,2,22.1,5.52,0.00542,0,0
2025-05-09,VIL-004,Canning,South 24 Parganas,West Bengal,6.95,1.09,0.105,49.0,10.2,33.9,80.8,3,4,0,11.3,4.83,0.0021,20,0
2025-05-10,VIL-004,Canning,South 24 Parganas,West Bengal,7.39,8.28,0.272,81.3,57.1,30.2,70.0,1,5,2,68.4,2.92,0.0033,40,1
2025-05-11,VIL-004,Canning,South 24 Parganas,West Bengal,7.13,2.02,0.493,49.0,39.9,27.8,78.8,2,0,0,107.2,2.79,0.00986,15,0
2025-05-12,VIL-004,Canning,South 24 Parganas,West Bengal,7.02,7.69,0.361,80.6,0.0,28.5,77.2,1,4,3,97.0,3.86,0.00442,40,1
2025-05-13,VIL-004,Canning,South 24 Parganas,West Bengal,6.89,1.19,0.331,28.7,0.0,32.5,74.5,1,1,1,39.9,3.31,0.01114,0,0
2025-05-14,VIL-004,Canning,South 24 Parganas,West Bengal,7.15,1.65,0.219,142.2,0.0,28.9,75.2,3,3,2,0.0,3.5,0.00153,35,1
2025-05-15,VIL-004,Canning,South 24 Parganas,West Bengal,7.23,9.88,0.251,94.4,0.0,26.8,75.7,3,3,2,0.0,4.54,0.00263,25,0
2025-05-16,VIL-004,Canning,South 24 Parganas,West Bengal,6.51,0.76,0.635,31.2,0.0,33.9,76.6,2,3,4,0.0,4.5,0.01972,0,0
2025-05-17,VIL-004,Canning,South 24 Parganas,West Bengal,6.89,2.9,0.49,138.5,2.6,29.7,75.7,3,1,5,2.6,3.73,0.00351,35,1
2025-05-18,VIL-004,Canning,South 24 Parganas,West Bengal,6.47,1.65,0.267,52.1,6.4,26.7,61.8,4,2,0,9.0,3.67,0.00503,0,0
2025-05-19,VIL-004,Canning,South 24 Parganas,West Bengal,7.08,5.0,0.331,15.0,1.0,30.9,73.2,3,1,4,10.0,3.29,0.02069,25,0
2025-05-20,VIL-004,Canning,South 24 Parganas,West Bengal,6.74,0.47,0.395,6.3,0.0,32.9,78.2,0,1,1,7.4,3.19,0.05411,0,0
2025-05-21,VIL-004,Canning,South 24 Parganas,West Bengal,7.56,1.93,0.429,93.8,4.2,25.0,76.2,3,3,3,5.2,3.23,0.00453,0,0
2025-05-22,VIL-004,Canning,South 24 Parganas,West Bengal,7.5,4.03,0.346,156.3,1.7,28.2,86.4,2,3,3,5.9,2.39,0.0022,60,1
2025-05-23,VIL-004,Canning,South 24 Parganas,West Bengal,6.55,1.76,0.031,128.5,9.5,28.0,82.4,5,2,3,15.4,2.53,0.00024,70,2
2025-05-24,VIL-004,Canning,South 24 Parganas,West Bengal,7.1,0.2,0.344,83.2,7.8,30.8,64.6,1,3,1,19.0,2.15,0.00409,0,0
2025-05-25,VIL-004,Canning,South 24 Parganas,West Bengal,7.48,4.1,0.333,11.9,13.9,31.5,73.0,1,4,2,31.2,2.5,0.02581,25,0
2025-05-26,VIL-004,Canning,South 24 Parganas,West Bengal,6.99,2.35,0.72,7.7,24.9,26.8,71.3,2,3,1,46.6,2.12,0.08276,0,0
2025-05-27,VIL-004,Canning,South 24 Parganas,West Bengal,6.66,0.2,0.835,33.0,2.1,23.0,74.9,2,0,1,40.9,2.08,0.02456,0,0
2025-05-28,VIL-004,Canning,South 24 Parganas,West Bengal,6.44,3.19,0.466,150.6,28.2,33.1,75.0,1,3,3,55.2,2.26,0.00307,50,1
2025-05-29,VIL-004,Canning,South 24 Parganas,West Bengal,7.61,8.48,0.228,254.5,0.5,24.5,82.3,4,2,3,30.8,2.9,0.00089,75,2
2025-05-30,VIL-004,Canning,South 24 Parganas,West Bengal,7.64,0.4,0.472,21.5,10.5,30.1,77.1,4,5,2,39.2,2.7,0.02098,0,0
2025-05-31,VIL-004,Canning,South 24 Parganas,West Bengal,6.98,3.0,0.044,112.0,15.9,28.5,89.8,1,1,3,26.9,3.1,0.00039,70,2
2025-06-01,VIL-004,Canning,South 24 Parganas,West Bengal,7.56,4.38,0.254,66.5,0.0,29.6,77.9,4,1,4,26.4,3.14,0.00376,25,0
2025-06-02,VIL-004,Canning,South 24 Parganas,West Bengal,5.32,0.25,0.057,2.5,15.4,35.6,65.0,2,2,3,31.3,2.84,0.01629,20,0
2025-06-03,VIL-004,Canning,South 24 Parganas,West Bengal,7.9,0.2,0.449,61.1,3.1,41.2,69.4,1,2,0,18.5,2.84,0.00723,0,0
2025-06-04,VIL-004,Canning,South 24 Parganas,West Bengal,7.01,2.1,0.132,127.9,13.1,22.5,82.2,3,1,3,31.6,2.69,0.00102,55,1
2025-06-05,VIL-004,Canning,South 24 Parganas,West Bengal,7.19,5.26,0.298,25.2,9.1,32.9,55.6,1,4,2,25.3,2.23,0.01137,25,0
2025-06-06,VIL-004,Canning,South 24 Parganas,West Bengal,6.91,0.59,0.342,177.6,11.7,28.4,58.8,2,4,5,33.9,2.25,0.00191,35,1
2025-06-07,VIL-004,Canning,South 24 Parganas,West Bengal,7.94,6.09,0.345,21.0,0.0,33.2,75.1,2,1,1,20.8,2.7,0.01568,25,0
2025-06-08,VIL-004,Canning,South 24 Parganas,West Bengal,6.46,3.59,0.265,6.2,0.0,32.8,86.4,4,4,1,11.7,2.58,0.03681,0,0
2025-06-09,VIL-004,Canning,South 24 Parganas,West Bengal,7.98,1.36,0.411,13.6,2.9,34.6,90.7,1,2,2,2.9,2.74,0.02815,0,0
2025-06-10,VIL-004,Canning,South 24 Parganas,West Bengal,7.34,2.44,0.124,141.5,0.0,30.1,72.4,1,1,2,2.9,3.06,0.00087,70,2
2025-06-11,VIL-004,Canning,South 24 Parganas,West Bengal,7.47,11.32,0.663,42.1,16.2,25.4,87.7,0,3,1,19.1,4.38,0.01538,25,0
2025-06-12,VIL-004,Canning,South 24 Parganas,West Bengal,6.9,0.82,0.164,124.4,1.5,32.7,75.9,2,1,4,17.7,3.74,0.00131,55,1
2025-06-13,VIL-004,Canning,South 24 Parganas,West Bengal,6.32,2.33,0.357,59.1,0.0,29.5,56.6,2,2,4,17.7,3.99,0.00594,0,0
2025-06-14,VIL-004,Canning,South 24 Parganas,West Bengal,7.66,3.29,0.462,51.1,17.2,28.1,74.9,2,2,1,18.7,3.59,0.00887,0,0
2025-06-15,VIL-004,Canning,South 24 Parganas,West Bengal,7.29,0.5,0.473,128.3,0.0,27.1,67.6,1,4,4,17.2,3.15,0.00366,35,1
2025-06-16,VIL-004,Canning,South 24 Parganas,West Bengal,7.92,0.2,0.49,43.0,0.0,33.0,86.0,6,1,2,17.2,2.99,0.01114,0,0
2025-06-17,VIL-004,Canning,South 24 Parganas,West Bengal,6.98,0.2,0.063,126.3,0.0,35.4,74.7,2,1,1,0.0,2.67,0.00049,70,2
2025-06-18,VIL-004,Canning,South 24 Parganas,West Bengal,6.85,1.32,0.185,8.3,0.0,24.2,59.7,0,0,3,0.0,1.24,0.01989,20,0
2025-06-19,VIL-004,Canning,South 24 Parganas,West Bengal,7.93,0.26,0.374,78.9,0.0,31.5,57.0,1,2,1,0.0,1.16,0.00468,0,0
2025-06-20,VIL-004,Canning,South 24 Parganas,West Bengal,8.25,5.47,0.437,94.6,0.0,27.5,74.7,3,2,2,0.0,1.61,0.00457,25,0
2025-06-21,VIL-004,Canning,South 24 Parganas,West Bengal,7.11,19.9,0.576,178.9,0.7,23.1,46.0,4,2,2,0.7,3.98,0.0032,60,1
2025-06-22,VIL-004,Canning,South 24 Parganas,West Bengal,6.65,0.21,0.257,19.8,53.7,29.6,68.8,2,1,4,54.4,3.94,0.01236,15,0
2025-06-23,VIL-004,Canning,South 24 Parganas,West Bengal,7.59,1.9,0.187,72.3,0.0,25.7,77.8,2,6,1,54.4,4.18,0.00255,55,1
2025-06-24,VIL-004,Canning,South 24 Parganas,West Bengal,6.95,0.2,0.252,44.3,0.0,22.7,62.3,1,2,1,53.7,4.18,0.00556,15,0
2025-06-25,VIL-004,Canning,South 24 Parganas,West Bengal,7.46,0.48,0.757,37.6,0.0,25.9,86.9,4,0,0,0.0,4.06,0.01961,0,0
2025-06-26,VIL-004,Canning,South 24 Parganas,West Bengal,6.94,1.31,0.62,8.8,0.0,24.9,89.3,1,1,2,0.0,4.21,0.06327,0,0
2025-06-27,VIL-004,Canning,South 24 Parganas,West Bengal,8.04,1.68,0.319,11.2,21.8,26.4,62.8,4,3,2,21.8,3.67,0.02615,0,0
2025-06-28,VIL-004,Canning,South 24 Parganas,West Bengal,6.68,9.44,0.581,141.5,36.5,23.7,71.4,3,4,2,58.3,2.17,0.00408,75,2
2025-06-29,VIL-004,Canning,South 24 Parganas,West Bengal,7.39,1.69,0.247,108.1,1.9,27.4,86.9,3,2,1,60.2,2.39,0.00226,50,1
2025-06-30,VIL-004,Canning,South 24 Parganas,West Bengal,6.81,2.3,0.522,37.6,0.0,26.1,75.0,1,2,6,38.4,2.44,0.01352,0,0
2025-07-01,VIL-004,Canning,South 24 Parganas,West Bengal,6.93,0.95,0.102,137.5,0.0,30.5,58.3,2,1,2,1.9,2.55,0.00074,70,2
2025-07-02,VIL-004,Canning,South 24 Parganas,West Bengal,6.85,0.2,0.414,6.6,0.8,31.4,73.3,3,4,0,0.8,2.51,0.05447,0,0
2025-07-03,VIL-004,Canning,South 24 Parganas,West Bengal,7.54,7.71,0.534,76.5,0.0,30.0,64.8,4,1,1,0.8,3.42,0.00689,25,0
2025-07-04,VIL-004,Canning,South 24 Parganas,West Bengal,7.65,0.29,0.291,158.1,0.0,28.1,88.3,5,4,3,0.8,3.23,0.00183,35,1
2025-07-05,VIL-004,Canning,South 24 Parganas,West Bengal,7.43,11.19,0.46,142.4,0.0,28.0,82.3,1,3,4,0.0,3.48,0.00321,60,1
2025-07-06,VIL-004,Canning,South 24 Parganas,West Bengal,7.04,0.47,0.249,36.4,0.0,25.7,71.2,1,3,2,0.0,3.3,0.00666,0,0
2025-07-07,VIL-004,Canning,South 24 Parganas,West Bengal,7.18,3.12,0.405,106.7,27.9,25.7,76.7,3,1,2,27.9,3.42,0.00376,35,1
2025-07-08,VIL-004,Canning,South 24 Parganas,West Bengal,7.64,24.99,0.263,43.5,0.0,31.8,59.3,3,2,1,27.9,6.85,0.00591,25,0
2025-07-09,VIL-004,Canning,South 24 Parganas,West Bengal,7.66,0.5,0.497,143.0,10.1,22.0,66.0,0,3,4,38.0,6.9,0.00345,35,1
2025-07-10,VIL-004,Canning,South 24 Parganas,West Bengal,5.49,1.85,0.122,59.0,0.2,28.7,93.6,4,4,1,10.3,6.06,0.00203,20,0
2025-07-11,VIL-004,Canning,South 24 Parganas,West Bengal,6.94,5.09,0.167,112.9,0.0,27.7,75.6,0,5,4,10.3,6.74,0.00147,80,2
2025-07-12,VIL-004,Canning,South 24 Parganas,West Bengal,6.97,0.2,0.585,6.4,0.0,31.4,86.2,3,1,3,0.2,5.17,0.07905,0,0
2025-07-13,VIL-004,Canning,South 24 Parganas,West Bengal,7.5,3.93,0.0,69.5,0.0,23.3,77.8,1,1,3,0.0,5.67,0.0,35,1
2025-07-14,VIL-004,Canning,South 24 Parganas,West Bengal,7.06,0.28,0.235,62.3,0.0,29.0,90.8,3,3,1,0.0,5.26,0.00371,0,0
2025-07-15,VIL-004,Canning,South 24 Parganas,West Bengal,7.53,0.91,0.324,73.4,0.0,30.4,51.0,0,3,2,0.0,1.82,0.00435,0,0
2025-07-16,VIL-004,Canning,South 24 Parganas,West Bengal,6.45,0.59,0.414,92.8,18.7,21.4,72.7,4,0,3,18.7,1.84,0.00441,0,0
2025-07-17,VIL-004,Canning,South 24 Parganas,West Bengal,7.26,7.99,0.264,195.2,0.0,24.7,94.7,1,4,4,18.7,2.71,0.00135,60,1
2025-07-18,VIL-004,Canning,South 24 Parganas,West Bengal,7.64,0.67,0.147,120.1,0.0,28.6,86.5,5,0,5,18.7,2.08,0.00121,55,1
2025-07-19,VIL-004,Canning,South 24 Parganas,West Bengal,6.22,0.2,0.571,19.3,5.6,31.1,90.9,3,3,1,5.6,2.08,0.02813,0,0
2025-07-20,VIL-004,Canning,South 24 Parganas,West Bengal,8.61,2.98,0.54,136.4,35.8,29.7,74.9,2,1,1,41.4,1.95,0.00393,35,1
2025-07-21,VIL-004,Canning,South 24 Parganas,West Bengal,7.81,1.43,0.282,10.2,0.2,31.2,68.6,2,3,3,41.6,2.11,0.02518,0,0
2025-07-22,VIL-004,Canning,South 24 Parganas,West Bengal,7.1,1.75,0.028,75.9,3.6,24.7,62.7,1,0,3,39.6,2.23,0.00036,35,1
2025-07-23,VIL-004,Canning,South 24 Parganas,West Bengal,6.6,0.43,0.405,167.2,17.0,22.6,61.8,2,4,0,20.8,2.21,0.00241,35,1
2025-07-24,VIL-004,Canning,South 24 Parganas,West Bengal,6.99,4.63,0.383,8.3,30.6,29.3,84.7,3,1,4,51.2,1.73,0.04118,40,1
2025-07-25,VIL-004,Canning,South 24 Parganas,West Bengal,7.15,3.09,0.23,147.8,0.0,24.1,81.2,1,5,0,47.6,2.07,0.00155,35,1
2025-07-26,VIL-004,Canning,South 24 Parganas,West Bengal,7.36,1.52,0.0,125.0,0.0,25.5,74.2,2,3,3,30.6,2.26,0.0,70,2
2025-07-27,VIL-004,Canning,South 24 Parganas,West Bengal,8.0,0.63,0.301,54.7,0.0,32.7,81.1,1,2,1,0.0,1.93,0.0054,0,0
2025-07-28,VIL-004,Canning,South 24 Parganas,West Bengal,6.81,3.02,0.488,28.8,1.2,29.8,76.7,2,2,3,1.2,2.15,0.01638,0,0
2025-07-29,VIL-004,Canning,South 24 Parganas,West Bengal,7.44,5.07,0.515,40.6,0.0,26.7,86.5,3,1,0,1.2,2.63,0.01238,25,0
2025-07-30,VIL-004,Canning,South 24 Parganas,West Bengal,6.32,1.26,0.342,270.1,30.3,26.2,86.4,2,2,4,31.5,2.75,0.00126,35,1
2025-07-31,VIL-004,Canning,South 24 Parganas,West Bengal,6.85,0.2,0.238,17.6,0.0,31.5,62.2,2,3,1,30.3,2.11,0.0128,0,0
2025-08-01,VIL-004,Canning,South 24 Parganas,West Bengal,7.33,0.81,0.482,67.6,0.5,29.8,78.3,1,1,5,30.8,1.79,0.00703,0,0
2025-08-02,VIL-004,Canning,South 24 Parganas,West Bengal,7.51,3.85,0.145,6.8,0.0,24.1,55.0,3,2,3,0.5,2.12,0.01859,20,0
2025-08-03,VIL-004,Canning,South 24 Parganas,West Bengal,6.65,15.18,0.106,19.2,9.6,21.2,76.6,4,1,2,10.1,4.2,0.00525,45,1
2025-08-04,VIL-004,Canning,South 24 Parganas,West Bengal,6.84,0.2,0.334,112.4,0.0,36.5,82.3,3,2,2,9.6,3.8,0.00295,35,1
2025-08-05,VIL-004,Canning,South 24 Parganas,West Bengal,7.98,1.23,0.628,28.1,0.0,24.1,59.2,3,3,1,9.6,3.25,0.02158,0,0
2025-08-06,VIL-004,Canning,South 24 Parganas,West Bengal,7.8,0.22,0.635,331.7,0.0,31.1,70.0,3,2,2,0.0,3.1,0.00191,35,1
2025-08-07,VIL-004,Canning,South 24 Parganas,West Bengal,7.23,1.28,0.113,54.2,8.6,35.0,75.1,2,2,3,8.6,3.25,0.00205,20,0
2025-08-08,VIL-004,Canning,South 24 Parganas,West Bengal,5.76,1.75,0.271,56.7,5.5,29.6,77.8,3,1,1,14.1,3.39,0.0047,0,0
2025-08-09,VIL-004,Canning,South 24 Parganas,West Bengal,8.61,8.52,0.788,2.9,0.0,26.6,71.7,4,3,2,14.1,4.05,0.20205,25,0
2025-08-10,VIL-004,Canning,South 24 Parganas,West Bengal,7.09,0.28,0.226,244.6,0.0,23.3,60.9,3,4,1,5.5,1.93,0.00092,50,1
2025-08-11,VIL-004,Canning,South 24 Parganas,West Bengal,6.91,5.04,0.642,14.9,0.0,23.2,74.4,2,3,2,0.0,2.62,0.04038,25,0
2025-08-12,VIL-004,Canning,South 24 Parganas,West Bengal,6.79,1.69,0.526,60.3,14.5,30.5,55.2,1,3,3,14.5,2.68,0.00858,0,0
2025-08-13,VIL-004,Canning,South 24 Parganas,West Bengal,7.33,5.6,0.564,39.3,0.0,34.8,72.2,2,3,2,14.5,3.45,0.014,25,0
2025-08-14,VIL-004,Canning,South 24 Parganas,West Bengal,7.33,2.42,0.27,41.9,0.0,27.4,69.7,3,2,2,14.5,3.61,0.00629,0,0
2025-08-15,VIL-004,Canning,South 24 Parganas,West Bengal,7.67,0.2,0.275,80.4,0.0,26.8,73.4,2,3,1,0.0,3.39,0.00338,0,0
2025-08-16,VIL-004,Canning,South 24 Parganas,West Bengal,6.54,9.82,0.186,84.6,4.6,31.8,68.3,2,4,3,4.6,3.58,0.00217,45,1
2025-08-17,VIL-004,Canning,South 24 Parganas,West Bengal,6.91,0.29,0.494,13.1,0.0,26.3,56.9,3,3,4,4.6,3.58,0.03504,0,0
2025-08-18,VIL-004,Canning,South 24 Parganas,West Bengal,8.32,3.06,0.055,54.0,0.0,30.1,70.6,3,2,3,4.6,3.3,0.001,20,0
2025-08-19,VIL-004,Canning,South 24 Parganas,West Bengal,7.23,7.06,0.321,121.9,0.0,29.2,86.2,2,1,3,0.0,4.06,0.00261,60,1
2025-08-20,VIL-004,Canning,South 24 Parganas,West Bengal,7.0,0.28,0.644,45.7,8.2,27.4,90.1,4,2,3,8.2,3.3,0.01379,0,0
2025-08-21,VIL-004,Canning,South 24 Parganas,West Bengal,6.54,2.71,0.457,14.1,18.5,28.9,99.0,3,3,2,26.7,3.35,0.03026,0,0
2025-08-22,VIL-004,Canning,South 24 Parganas,West Bengal,7.4,5.84,0.53,29.3,0.0,36.1,95.3,3,2,3,26.7,4.15,0.01749,25,0
2025-08-23,VIL-004,Canning,South 24 Parganas,West Bengal,7.72,14.42,0.054,18.6,0.0,31.4,60.6,1,2,4,18.5,4.81,0.00276,45,1
2025-08-24,VIL-004,Canning,South 24 Parganas,West Bengal,7.62,4.33,0.171,10.5,0.0,33.4,70.1,2,3,3,0.0,5.39,0.01487,45,1
2025-08-25,VIL-004,Canning,South 24 Parganas,West Bengal,6.94,1.1,0.563,37.0,0.0,25.3,74.7,2,3,2,0.0,5.11,0.01482,0,0
2025-08-26,VIL-004,Canning,South 24 Parganas,West Bengal,7.32,4.04,0.373,60.7,0.0,33.4,74.0,3,2,1,0.0,4.67,0.00605,25,0
2025-08-27,VIL-004,Canning,South 24 Parganas,West Bengal,8.1,4.11,0.163,5.9,19.1,31.6,75.8,1,4,2,19.1,5.22,0.02362,45,1
